listing_id,host_id,property_type,room_type,city,country,accommodates,bedrooms,bathrooms,price_per_night,created_at,updated_at
1533,111,House,Entire home,Tokyo,Japan,7,3,2.5,484.5,2023-01-10 00:00:00,2024-06-15 00:00:00
1534,95,Apartment,Entire home,Auckland,New Zealand,9,4,3.5,453.25,2023-01-21 00:00:00,2024-03-01 00:00:00
1535,331,House,Entire home,Toronto,Canada,9,4,3.5,575.25,2023-01-06 00:00:00,2023-11-14 00:00:00
1536,457,Loft,Entire home,Singapore,Singapore,9,4,3.5,790.5,2023-01-05 00:00:00,2023-09-30 00:00:00
1537,357,Loft,Entire home,Cairo,Egypt,5,2,1.5,149.5,2023-01-26 00:00:00,2023-07-26 00:00:00
1538,322,Loft,Entire home,Cairo,Egypt,3,1,1.0,123.5,2023-02-07 00:00:00,2024-01-30 00:00:00
1539,391,House,Entire home,Warsaw,Poland,7,3,2.5,293.25,2023-02-13 00:00:00,2024-07-09 00:00:00
1540,152,Boutique Hotel,Entire home,Singapore,Singapore,9,4,3.5,981.75,2023-01-04 00:00:00,2023-08-06 00:00:00
1541,238,House,Entire home,Swakopmund,Namibia,7,3,2.5,224.4,2023-01-02 00:00:00,2024-05-01 00:00:00
1542,294,House,Entire home,Swakopmund,Namibia,9,4,3.5,259.6,2023-01-19 00:00:00,2023-07-01 00:00:00
1543,241,Loft,Entire home,Montego Bay,Jamaica,9,4,3.5,356.5,2023-02-08 00:00:00,2024-08-07 00:00:00
1544,234,Apartment,Entire home,Auckland,New Zealand,9,4,3.5,453.25,2023-01-16 00:00:00,2023-09-05 00:00:00
1545,148,Condo,Entire home,Singapore,Singapore,5,2,1.5,510.0,2023-02-01 00:00:00,2023-08-10 00:00:00
1546,389,Boutique Hotel,Entire home,Livingstone,Zambia,7,3,2.5,248.4,2023-01-09 00:00:00,2024-05-02 00:00:00
1547,304,Boutique Hotel,Entire home,Sydney,Australia,5,2,1.5,625.25,2023-01-03 00:00:00,2023-10-23 00:00:00
1548,92,Apartment,Entire home,Cairo,Egypt,9,4,3.5,159.25,2023-01-29 00:00:00,2023-07-31 00:00:00
1549,385,House,Entire home,Cairo,Egypt,9,4,3.5,191.75,2023-01-27 00:00:00,2024-05-13 00:00:00
1550,270,Apartment,Entire home,Mexico City,Mexico,9,4,3.5,257.25,2023-02-07 00:00:00,2024-02-20 00:00:00
1551,329,Apartment,Entire home,Suva,Fiji,3,1,1.0,137.5,2023-01-22 00:00:00,2023-06-08 00:00:00
1552,395,Loft,Entire home,Sydney,Australia,5,2,1.5,471.5,2023-01-13 00:00:00,2024-07-01 00:00:00
1553,357,Boutique Hotel,Entire home,Cairo,Egypt,3,1,1.0,172.25,2023-01-26 00:00:00,2023-06-22 00:00:00
1554,354,Loft,Entire home,Tokyo,Japan,3,1,1.0,361.0,2023-01-06 00:00:00,2023-09-22 00:00:00
1555,183,House,Entire home,London,United Kingdom,9,4,3.5,634.25,2023-01-10 00:00:00,2023-07-12 00:00:00
1556,61,Apartment,Entire home,Lima,Peru,5,2,1.5,123.75,2023-01-04 00:00:00,2023-10-20 00:00:00
1557,461,House,Entire home,Mumbai,India,7,3,2.5,224.4,2023-01-02 00:00:00,2024-07-18 00:00:00
1558,495,Apartment,Entire home,Lima,Peru,9,4,3.5,183.75,2023-02-08 00:00:00,2023-05-29 00:00:00
1559,203,Loft,Entire home,Marrakech,Morocco,9,4,3.5,254.2,2023-02-12 00:00:00,2023-09-18 00:00:00
1560,412,Apartment,Entire home,Bangkok,Thailand,7,3,2.5,194.75,2023-01-14 00:00:00,2024-08-03 00:00:00
1561,352,Condo,Entire home,Warsaw,Poland,3,1,1.0,184.0,2023-01-30 00:00:00,2024-08-30 00:00:00
1562,436,Loft,Entire home,New York,United States,9,4,3.5,883.5,2023-01-06 00:00:00,2023-04-18 00:00:00
1563,114,Apartment,Entire home,Dublin,Ireland,9,4,3.5,502.25,2023-01-24 00:00:00,2023-08-30 00:00:00
1564,485,House,Entire home,Suva,Fiji,9,4,3.5,324.5,2023-01-19 00:00:00,2023-05-05 00:00:00
1565,92,Boutique Hotel,Entire home,Cairo,Egypt,5,2,1.5,198.25,2023-01-11 00:00:00,2024-03-03 00:00:00
1566,18,Loft,Entire home,Montego Bay,Jamaica,9,4,3.5,356.5,2023-01-23 00:00:00,2024-07-23 00:00:00
1567,119,House,Entire home,New York,United States,3,1,1.0,498.75,2023-01-07 00:00:00,2024-08-24 00:00:00
1568,178,Loft,Entire home,Mumbai,India,9,4,3.5,272.8,2023-02-02 00:00:00,2023-12-03 00:00:00
1569,359,Apartment,Entire home,Singapore,Singapore,5,2,1.5,420.75,2023-02-11 00:00:00,2024-09-14 00:00:00
1570,70,Condo,Entire home,Suva,Fiji,3,1,1.0,176.0,2023-01-11 00:00:00,2024-01-14 00:00:00
1571,148,Loft,Entire home,Singapore,Singapore,7,3,2.5,688.5,2023-02-10 00:00:00,2023-08-08 00:00:00
1572,194,House,Entire home,Lima,Peru,3,1,1.0,131.25,2023-01-02 00:00:00,2024-05-06 00:00:00
1573,135,House,Entire home,Swakopmund,Namibia,5,2,1.5,189.2,2023-01-12 00:00:00,2023-08-02 00:00:00
1574,166,Loft,Entire home,New York,United States,7,3,2.5,769.5,2023-02-09 00:00:00,2023-12-19 00:00:00
1575,498,House,Entire home,Livingstone,Zambia,7,3,2.5,183.6,2023-02-12 00:00:00,2024-04-03 00:00:00
1576,281,Boutique Hotel,Entire home,Warsaw,Poland,5,2,1.5,350.75,2023-01-22 00:00:00,2023-05-13 00:00:00
1577,385,Condo,Entire home,Cairo,Egypt,9,4,3.5,182.0,2023-01-22 00:00:00,2024-07-13 00:00:00
1578,353,Loft,Entire home,Suva,Fiji,3,1,1.0,209.0,2023-02-13 00:00:00,2024-05-27 00:00:00
1579,418,Loft,Entire home,Madrid,Spain,5,2,1.5,356.5,2023-01-31 00:00:00,2023-10-16 00:00:00
1580,401,Boutique Hotel,Entire home,Sydney,Australia,9,4,3.5,789.25,2023-01-10 00:00:00,2024-04-11 00:00:00
1581,62,Condo,Entire home,Warsaw,Poland,7,3,2.5,276.0,2023-01-04 00:00:00,2023-10-28 00:00:00
1582,364,Loft,Entire home,Lima,Peru,9,4,3.5,232.5,2023-01-17 00:00:00,2024-02-10 00:00:00
1583,325,House,Entire home,Dublin,Ireland,5,2,1.5,440.75,2023-01-20 00:00:00,2024-07-28 00:00:00
1584,226,Loft,Entire home,Santiago,Chile,5,2,1.5,202.4,2023-02-11 00:00:00,2024-07-17 00:00:00
1585,281,Boutique Hotel,Entire home,Warsaw,Poland,9,4,3.5,442.75,2023-02-06 00:00:00,2024-06-28 00:00:00
1586,426,Loft,Entire home,Santiago,Chile,3,1,1.0,167.2,2023-01-31 00:00:00,2024-09-17 00:00:00
1587,247,Condo,Entire home,Berlin,Germany,3,1,1.0,296.0,2023-02-02 00:00:00,2023-10-15 00:00:00
1588,170,Loft,Entire home,Montego Bay,Jamaica,5,2,1.5,264.5,2023-01-23 00:00:00,2024-08-06 00:00:00
1589,491,Condo,Entire home,Mumbai,India,9,4,3.5,246.4,2023-02-05 00:00:00,2023-12-30 00:00:00
1590,416,House,Entire home,Seoul,South Korea,7,3,2.5,446.25,2023-01-16 00:00:00,2024-03-23 00:00:00
1591,135,Apartment,Entire home,Swakopmund,Namibia,9,4,3.5,215.6,2023-01-30 00:00:00,2024-08-11 00:00:00
1592,370,House,Entire home,Lima,Peru,5,2,1.5,161.25,2023-01-21 00:00:00,2023-11-25 00:00:00
1593,334,Apartment,Entire home,Montego Bay,Jamaica,5,2,1.5,189.75,2023-01-24 00:00:00,2023-12-10 00:00:00
1594,172,Apartment,Entire home,Toronto,Canada,3,1,1.0,243.75,2023-02-04 00:00:00,2023-09-14 00:00:00
1595,349,Apartment,Entire home,London,United Kingdom,9,4,3.5,526.75,2023-02-09 00:00:00,2024-09-18 00:00:00
1596,343,Condo,Entire home,Dublin,Ireland,9,4,3.5,574.0,2023-01-04 00:00:00,2023-06-20 00:00:00
1597,415,House,Entire home,Rio de Janeiro,Brazil,5,2,1.5,193.5,2023-01-31 00:00:00,2023-10-27 00:00:00
1598,116,Boutique Hotel,Entire home,Marrakech,Morocco,7,3,2.5,282.9,2023-01-15 00:00:00,2024-05-03 00:00:00
1599,260,Apartment,Entire home,Berlin,Germany,5,2,1.5,305.25,2023-02-13 00:00:00,2024-09-17 00:00:00
1600,219,Condo,Entire home,Dublin,Ireland,3,1,1.0,328.0,2023-01-29 00:00:00,2023-05-10 00:00:00
1601,259,Apartment,Entire home,London,United Kingdom,3,1,1.0,268.75,2023-02-10 00:00:00,2023-07-25 00:00:00
1602,3,Loft,Entire home,Toronto,Canada,5,2,1.5,448.5,2023-02-07 00:00:00,2024-02-01 00:00:00
1603,154,Condo,Entire home,Buenos Aires,Argentina,9,4,3.5,201.6,2023-01-12 00:00:00,2023-11-23 00:00:00
1604,170,House,Entire home,Montego Bay,Jamaica,7,3,2.5,293.25,2023-01-31 00:00:00,2023-10-22 00:00:00
1605,147,Loft,Entire home,Paris,France,7,3,2.5,607.5,2023-01-16 00:00:00,2023-06-25 00:00:00
1606,10,Loft,Entire home,Madrid,Spain,5,2,1.5,356.5,2023-01-21 00:00:00,2024-04-03 00:00:00
1607,337,Condo,Entire home,Madrid,Spain,9,4,3.5,434.0,2023-02-12 00:00:00,2023-05-30 00:00:00
1608,260,Loft,Entire home,Berlin,Germany,3,1,1.0,351.5,2023-02-13 00:00:00,2024-03-15 00:00:00
1609,198,Apartment,Entire home,Swakopmund,Namibia,7,3,2.5,180.4,2023-01-26 00:00:00,2024-08-08 00:00:00
1610,166,Loft,Entire home,New York,United States,7,3,2.5,769.5,2023-01-12 00:00:00,2023-10-21 00:00:00
1611,399,House,Entire home,Auckland,New Zealand,7,3,2.5,471.75,2023-02-15 00:00:00,2024-04-04 00:00:00
1612,392,Apartment,Entire home,Livingstone,Zambia,9,4,3.5,176.4,2023-01-01 00:00:00,2024-01-25 00:00:00
1613,276,House,Entire home,Santiago,Chile,9,4,3.5,259.6,2023-02-07 00:00:00,2023-12-27 00:00:00
1614,357,Loft,Entire home,Cairo,Egypt,7,3,2.5,175.5,2023-01-15 00:00:00,2023-09-18 00:00:00
1615,196,House,Entire home,Cape Town,South Africa,7,3,2.5,249.9,2023-01-14 00:00:00,2023-06-08 00:00:00
1616,210,House,Entire home,Sydney,Australia,3,1,1.0,358.75,2023-02-15 00:00:00,2023-07-13 00:00:00
1617,447,Condo,Entire home,Montego Bay,Jamaica,9,4,3.5,322.0,2023-01-02 00:00:00,2024-03-23 00:00:00
1618,340,House,Entire home,Lima,Peru,3,1,1.0,131.25,2023-01-22 00:00:00,2023-07-11 00:00:00
1619,410,Apartment,Entire home,Swakopmund,Namibia,7,3,2.5,180.4,2023-02-03 00:00:00,2023-09-27 00:00:00
1620,385,House,Entire home,Cairo,Egypt,9,4,3.5,191.75,2023-01-24 00:00:00,2024-02-03 00:00:00
1621,256,Condo,Entire home,Buenos Aires,Argentina,5,2,1.5,144.0,2023-01-28 00:00:00,2023-08-21 00:00:00
1622,314,Loft,Entire home,Marrakech,Morocco,3,1,1.0,155.8,2023-01-23 00:00:00,2024-05-22 00:00:00
1623,190,Apartment,Entire home,Cairo,Egypt,3,1,1.0,81.25,2023-01-23 00:00:00,2024-08-26 00:00:00
1624,275,Loft,Entire home,Montego Bay,Jamaica,9,4,3.5,356.5,2023-01-26 00:00:00,2024-01-01 00:00:00
1625,28,House,Entire home,Marrakech,Morocco,7,3,2.5,209.1,2023-02-09 00:00:00,2023-12-28 00:00:00
1626,118,House,Entire home,New York,United States,3,1,1.0,498.75,2023-01-04 00:00:00,2023-06-21 00:00:00
1627,202,House,Entire home,Santiago,Chile,9,4,3.5,259.6,2023-02-09 00:00:00,2023-10-08 00:00:00
1628,99,Condo,Entire home,Cape Town,South Africa,3,1,1.0,156.8,2023-01-09 00:00:00,2023-06-17 00:00:00
1629,284,Apartment,Entire home,Madrid,Spain,3,1,1.0,193.75,2023-01-23 00:00:00,2024-03-11 00:00:00
1630,124,Apartment,Entire home,Berlin,Germany,7,3,2.5,379.25,2023-01-01 00:00:00,2023-06-13 00:00:00
1631,324,House,Entire home,Warsaw,Poland,5,2,1.5,247.25,2023-01-04 00:00:00,2023-08-18 00:00:00
1632,440,Condo,Entire home,Warsaw,Poland,7,3,2.5,276.0,2023-02-05 00:00:00,2023-07-23 00:00:00
1633,10,Condo,Entire home,Madrid,Spain,7,3,2.5,372.0,2023-02-07 00:00:00,2024-09-05 00:00:00
1634,234,Boutique Hotel,Entire home,Auckland,New Zealand,3,1,1.0,490.25,2023-02-02 00:00:00,2023-07-16 00:00:00
1635,172,Loft,Entire home,Toronto,Canada,7,3,2.5,526.5,2023-01-31 00:00:00,2024-09-14 00:00:00
1636,159,Loft,Entire home,Mexico City,Mexico,9,4,3.5,325.5,2023-02-11 00:00:00,2024-01-13 00:00:00
1637,247,House,Entire home,Berlin,Germany,5,2,1.5,397.75,2023-02-15 00:00:00,2023-12-28 00:00:00
1638,116,Loft,Entire home,Marrakech,Morocco,5,2,1.5,188.6,2023-02-15 00:00:00,2023-06-24 00:00:00
1639,373,House,Entire home,Rio de Janeiro,Brazil,5,2,1.5,193.5,2023-01-23 00:00:00,2024-01-18 00:00:00
1640,281,Loft,Entire home,Warsaw,Poland,5,2,1.5,264.5,2023-01-08 00:00:00,2023-12-15 00:00:00
1641,58,Apartment,Entire home,Seoul,South Korea,9,4,3.5,428.75,2023-01-05 00:00:00,2024-01-09 00:00:00
1642,318,Boutique Hotel,Entire home,Toronto,Canada,5,2,1.5,594.75,2023-01-08 00:00:00,2024-03-21 00:00:00
1643,78,Boutique Hotel,Entire home,Suva,Fiji,5,2,1.5,335.5,2023-02-13 00:00:00,2023-12-14 00:00:00
1644,487,Condo,Entire home,Rio de Janeiro,Brazil,3,1,1.0,144.0,2023-02-05 00:00:00,2024-09-02 00:00:00
1645,498,Boutique Hotel,Entire home,Livingstone,Zambia,7,3,2.5,248.4,2023-01-19 00:00:00,2024-03-12 00:00:00
1646,161,Boutique Hotel,Entire home,Lima,Peru,7,3,2.5,258.75,2023-01-30 00:00:00,2024-04-13 00:00:00
1647,335,Apartment,Entire home,Seoul,South Korea,7,3,2.5,358.75,2023-01-31 00:00:00,2024-01-05 00:00:00
1648,124,Boutique Hotel,Entire home,Berlin,Germany,5,2,1.5,564.25,2023-01-12 00:00:00,2023-12-11 00:00:00
1649,264,Boutique Hotel,Entire home,Montego Bay,Jamaica,7,3,2.5,396.75,2023-02-08 00:00:00,2024-01-29 00:00:00
1650,22,House,Entire home,Mumbai,India,5,2,1.5,189.2,2023-01-17 00:00:00,2024-01-07 00:00:00
1651,313,House,Entire home,Paris,France,3,1,1.0,393.75,2023-01-25 00:00:00,2024-01-08 00:00:00
1652,489,House,Entire home,Santiago,Chile,5,2,1.5,189.2,2023-02-01 00:00:00,2023-08-14 00:00:00
1653,88,Loft,Entire home,London,United Kingdom,3,1,1.0,408.5,2023-01-13 00:00:00,2023-05-23 00:00:00
1654,57,Boutique Hotel,Entire home,Singapore,Singapore,3,1,1.0,675.75,2023-01-25 00:00:00,2024-02-06 00:00:00
1655,485,Condo,Entire home,Suva,Fiji,3,1,1.0,176.0,2023-02-02 00:00:00,2024-07-08 00:00:00
1656,25,House,Entire home,Marrakech,Morocco,9,4,3.5,241.9,2023-01-29 00:00:00,2024-04-12 00:00:00
1657,247,Loft,Entire home,Berlin,Germany,5,2,1.5,425.5,2023-01-25 00:00:00,2024-02-06 00:00:00
1658,429,Apartment,Entire home,Cape Town,South Africa,7,3,2.5,200.9,2023-01-05 00:00:00,2023-05-15 00:00:00
1659,184,Loft,Entire home,Madrid,Spain,7,3,2.5,418.5,2023-01-01 00:00:00,2023-08-23 00:00:00
1660,312,Boutique Hotel,Entire home,Marrakech,Morocco,7,3,2.5,282.9,2023-01-11 00:00:00,2024-07-11 00:00:00
1661,270,Apartment,Entire home,Mexico City,Mexico,5,2,1.5,173.25,2023-01-08 00:00:00,2024-07-16 00:00:00
1662,353,Condo,Entire home,Suva,Fiji,9,4,3.5,308.0,2023-01-16 00:00:00,2024-03-31 00:00:00
1663,403,Loft,Entire home,Suva,Fiji,5,2,1.5,253.0,2023-02-07 00:00:00,2024-01-20 00:00:00
1664,202,House,Entire home,Santiago,Chile,7,3,2.5,224.4,2023-01-12 00:00:00,2024-02-28 00:00:00
1665,343,House,Entire home,Dublin,Ireland,9,4,3.5,604.75,2023-01-23 00:00:00,2023-09-30 00:00:00
1666,296,Boutique Hotel,Entire home,Lima,Peru,5,2,1.5,228.75,2023-01-07 00:00:00,2023-05-17 00:00:00
1667,345,Condo,Entire home,Rome,Italy,3,1,1.0,280.0,2023-02-05 00:00:00,2024-06-05 00:00:00
1668,337,Condo,Entire home,Madrid,Spain,3,1,1.0,248.0,2023-02-09 00:00:00,2024-08-21 00:00:00
1669,50,Apartment,Entire home,Cape Town,South Africa,5,2,1.5,161.7,2023-01-23 00:00:00,2024-05-10 00:00:00
1670,15,Boutique Hotel,Entire home,Mexico City,Mexico,9,4,3.5,404.25,2023-02-10 00:00:00,2023-07-30 00:00:00
1671,134,House,Entire home,Buenos Aires,Argentina,7,3,2.5,183.6,2023-01-12 00:00:00,2024-07-31 00:00:00
1672,115,Boutique Hotel,Entire home,Marrakech,Morocco,5,2,1.5,250.1,2023-02-04 00:00:00,2024-07-20 00:00:00
1673,209,House,Entire home,Santiago,Chile,5,2,1.5,189.2,2023-01-01 00:00:00,2024-07-08 00:00:00
1674,363,Condo,Entire home,Tokyo,Japan,3,1,1.0,304.0,2023-01-18 00:00:00,2024-04-12 00:00:00
1675,272,Boutique Hotel,Entire home,Cairo,Egypt,9,4,3.5,250.25,2023-01-02 00:00:00,2024-04-28 00:00:00
1676,172,Condo,Entire home,Toronto,Canada,5,2,1.5,390.0,2023-01-15 00:00:00,2024-08-10 00:00:00
1677,25,Apartment,Entire home,Marrakech,Morocco,7,3,2.5,168.1,2023-01-14 00:00:00,2023-04-26 00:00:00
1678,114,Apartment,Entire home,Dublin,Ireland,3,1,1.0,256.25,2023-01-06 00:00:00,2024-01-10 00:00:00
1679,160,House,Entire home,Berlin,Germany,5,2,1.5,397.75,2023-01-18 00:00:00,2023-12-23 00:00:00
1680,79,House,Entire home,Suva,Fiji,9,4,3.5,324.5,2023-01-12 00:00:00,2024-01-25 00:00:00
1681,379,Condo,Entire home,Mexico City,Mexico,9,4,3.5,294.0,2023-02-08 00:00:00,2024-01-23 00:00:00
1682,164,House,Entire home,Sydney,Australia,7,3,2.5,522.75,2023-01-11 00:00:00,2023-09-27 00:00:00
1683,337,House,Entire home,Madrid,Spain,3,1,1.0,271.25,2023-01-13 00:00:00,2023-07-27 00:00:00
1684,171,Boutique Hotel,Entire home,Montego Bay,Jamaica,5,2,1.5,350.75,2023-01-01 00:00:00,2024-08-03 00:00:00
1685,396,Apartment,Entire home,Rio de Janeiro,Brazil,5,2,1.5,148.5,2023-01-28 00:00:00,2023-10-06 00:00:00
1686,239,Apartment,Entire home,Marrakech,Morocco,3,1,1.0,102.5,2023-02-13 00:00:00,2023-07-27 00:00:00
1687,183,Boutique Hotel,Entire home,London,United Kingdom,7,3,2.5,741.75,2023-02-06 00:00:00,2023-07-27 00:00:00
1688,260,Loft,Entire home,Berlin,Germany,9,4,3.5,573.5,2023-01-12 00:00:00,2024-03-13 00:00:00
1689,389,Apartment,Entire home,Livingstone,Zambia,7,3,2.5,147.6,2023-02-04 00:00:00,2024-08-03 00:00:00
1690,201,Loft,Entire home,Mexico City,Mexico,9,4,3.5,325.5,2023-01-30 00:00:00,2023-11-25 00:00:00
1691,80,House,Entire home,Madrid,Spain,9,4,3.5,457.25,2023-01-30 00:00:00,2024-04-15 00:00:00
1692,138,Loft,Entire home,Tokyo,Japan,7,3,2.5,513.0,2023-02-12 00:00:00,2024-09-20 00:00:00
1693,215,Apartment,Entire home,Paris,France,3,1,1.0,281.25,2023-01-01 00:00:00,2023-12-05 00:00:00
1694,287,Loft,Entire home,Swakopmund,Namibia,3,1,1.0,167.2,2023-01-08 00:00:00,2023-07-14 00:00:00
1695,196,House,Entire home,Cape Town,South Africa,7,3,2.5,249.9,2023-01-03 00:00:00,2024-02-10 00:00:00
1696,423,House,Entire home,Lima,Peru,7,3,2.5,191.25,2023-01-31 00:00:00,2023-08-04 00:00:00
1697,247,Boutique Hotel,Entire home,Berlin,Germany,3,1,1.0,490.25,2023-02-11 00:00:00,2024-05-07 00:00:00
1698,90,Boutique Hotel,Entire home,Rome,Italy,3,1,1.0,463.75,2023-02-09 00:00:00,2023-06-26 00:00:00
1699,192,Boutique Hotel,Entire home,Cairo,Egypt,9,4,3.5,250.25,2023-02-13 00:00:00,2024-05-12 00:00:00
1700,266,Apartment,Entire home,Cape Town,South Africa,3,1,1.0,122.5,2023-01-11 00:00:00,2023-06-13 00:00:00
1701,35,House,Entire home,Marrakech,Morocco,3,1,1.0,143.5,2023-01-16 00:00:00,2023-05-02 00:00:00
1702,381,Apartment,Entire home,Bangkok,Thailand,9,4,3.5,232.75,2023-01-09 00:00:00,2023-12-12 00:00:00
1703,63,Apartment,Entire home,London,United Kingdom,5,2,1.5,354.75,2023-02-04 00:00:00,2024-04-11 00:00:00
1704,144,Apartment,Entire home,Paris,France,7,3,2.5,461.25,2023-02-12 00:00:00,2024-05-31 00:00:00
1705,170,Apartment,Entire home,Montego Bay,Jamaica,3,1,1.0,143.75,2023-02-02 00:00:00,2024-06-07 00:00:00
1706,472,Loft,Entire home,Rio de Janeiro,Brazil,9,4,3.5,279.0,2023-01-09 00:00:00,2023-11-13 00:00:00
1707,124,Loft,Entire home,Berlin,Germany,5,2,1.5,425.5,2023-02-11 00:00:00,2024-06-09 00:00:00
1708,193,House,Entire home,New York,United States,9,4,3.5,840.75,2023-02-07 00:00:00,2023-08-02 00:00:00
1709,494,Apartment,Entire home,Montego Bay,Jamaica,9,4,3.5,281.75,2023-01-17 00:00:00,2024-07-18 00:00:00
1710,357,Apartment,Entire home,Cairo,Egypt,7,3,2.5,133.25,2023-01-15 00:00:00,2023-07-18 00:00:00
1711,80,Loft,Entire home,Madrid,Spain,3,1,1.0,294.5,2023-01-24 00:00:00,2024-01-03 00:00:00
1712,169,House,Entire home,Tokyo,Japan,9,4,3.5,560.5,2023-02-05 00:00:00,2023-10-25 00:00:00
1713,444,Condo,Entire home,Suva,Fiji,9,4,3.5,308.0,2023-01-20 00:00:00,2024-06-21 00:00:00
1714,48,Condo,Entire home,Santiago,Chile,3,1,1.0,140.8,2023-02-08 00:00:00,2024-05-19 00:00:00
1715,148,Apartment,Entire home,Singapore,Singapore,3,1,1.0,318.75,2023-01-22 00:00:00,2024-01-18 00:00:00
1716,229,House,Entire home,Bangkok,Thailand,9,4,3.5,280.25,2023-01-23 00:00:00,2024-02-19 00:00:00
1717,276,House,Entire home,Santiago,Chile,5,2,1.5,189.2,2023-01-08 00:00:00,2024-05-29 00:00:00
1718,49,Condo,Entire home,Cape Town,South Africa,5,2,1.5,196.0,2023-01-22 00:00:00,2023-08-07 00:00:00
1719,314,Loft,Entire home,Marrakech,Morocco,3,1,1.0,155.8,2023-01-22 00:00:00,2024-08-15 00:00:00
1720,239,Loft,Entire home,Marrakech,Morocco,9,4,3.5,254.2,2023-02-01 00:00:00,2024-08-26 00:00:00
1721,296,House,Entire home,Lima,Peru,5,2,1.5,161.25,2023-01-06 00:00:00,2024-08-05 00:00:00
1722,448,Apartment,Entire home,Bangkok,Thailand,7,3,2.5,194.75,2023-02-15 00:00:00,2023-10-14 00:00:00
1723,26,Boutique Hotel,Entire home,Dublin,Ireland,9,4,3.5,789.25,2023-01-19 00:00:00,2023-12-04 00:00:00
1724,346,Boutique Hotel,Entire home,Madrid,Spain,7,3,2.5,534.75,2023-02-15 00:00:00,2023-08-15 00:00:00
1725,371,Loft,Entire home,Paris,France,7,3,2.5,607.5,2023-02-10 00:00:00,2023-06-11 00:00:00
1726,26,Apartment,Entire home,Dublin,Ireland,5,2,1.5,338.25,2023-01-11 00:00:00,2024-04-18 00:00:00
1727,75,House,Entire home,Bangkok,Thailand,7,3,2.5,242.25,2023-01-03 00:00:00,2023-10-09 00:00:00
1728,181,Loft,Entire home,Paris,France,5,2,1.5,517.5,2023-01-20 00:00:00,2023-09-09 00:00:00
1729,483,Boutique Hotel,Entire home,Mexico City,Mexico,7,3,2.5,362.25,2023-02-01 00:00:00,2023-06-11 00:00:00
1730,455,Boutique Hotel,Entire home,New York,United States,9,4,3.5,1097.25,2023-01-02 00:00:00,2023-09-14 00:00:00
1731,213,Apartment,Entire home,Mexico City,Mexico,7,3,2.5,215.25,2023-01-27 00:00:00,2024-03-25 00:00:00
1732,211,Apartment,Entire home,Auckland,New Zealand,7,3,2.5,379.25,2023-02-06 00:00:00,2023-09-02 00:00:00
1733,261,House,Entire home,Cairo,Egypt,5,2,1.5,139.75,2023-02-13 00:00:00,2024-08-24 00:00:00
1734,268,Condo,Entire home,Mumbai,India,7,3,2.5,211.2,2023-01-24 00:00:00,2023-11-06 00:00:00
1735,50,Apartment,Entire home,Cape Town,South Africa,5,2,1.5,161.7,2023-01-11 00:00:00,2023-07-28 00:00:00
1736,150,Apartment,Entire home,Dublin,Ireland,3,1,1.0,256.25,2023-01-22 00:00:00,2023-10-26 00:00:00
1737,316,Loft,Entire home,Sydney,Australia,9,4,3.5,635.5,2023-01-15 00:00:00,2024-05-22 00:00:00
1738,464,Boutique Hotel,Entire home,Sydney,Australia,9,4,3.5,789.25,2023-02-02 00:00:00,2024-01-15 00:00:00
1739,58,Boutique Hotel,Entire home,Seoul,South Korea,3,1,1.0,463.75,2023-02-07 00:00:00,2023-05-22 00:00:00
1740,459,Condo,Entire home,Auckland,New Zealand,3,1,1.0,296.0,2023-01-06 00:00:00,2024-07-30 00:00:00
1741,490,Loft,Entire home,Lima,Peru,5,2,1.5,172.5,2023-01-15 00:00:00,2024-09-02 00:00:00
1742,376,Apartment,Entire home,Swakopmund,Namibia,7,3,2.5,180.4,2023-01-10 00:00:00,2023-05-20 00:00:00
1743,145,Loft,Entire home,Toronto,Canada,9,4,3.5,604.5,2023-02-02 00:00:00,2023-07-18 00:00:00
1744,111,Boutique Hotel,Entire home,Tokyo,Japan,5,2,1.5,579.5,2023-02-15 00:00:00,2023-06-15 00:00:00
1745,359,Apartment,Entire home,Singapore,Singapore,9,4,3.5,624.75,2023-01-23 00:00:00,2023-09-26 00:00:00
1746,57,Apartment,Entire home,Singapore,Singapore,9,4,3.5,624.75,2023-01-10 00:00:00,2024-03-10 00:00:00
1747,498,Condo,Entire home,Livingstone,Zambia,3,1,1.0,115.2,2023-01-27 00:00:00,2024-08-18 00:00:00
1748,427,Loft,Entire home,Bangkok,Thailand,9,4,3.5,294.5,2023-01-26 00:00:00,2024-04-06 00:00:00
1749,427,Loft,Entire home,Bangkok,Thailand,7,3,2.5,256.5,2023-01-04 00:00:00,2023-07-04 00:00:00
1750,59,Apartment,Entire home,Cape Town,South Africa,7,3,2.5,200.9,2023-02-08 00:00:00,2023-06-06 00:00:00
1751,403,House,Entire home,Suva,Fiji,5,2,1.5,236.5,2023-02-08 00:00:00,2024-05-13 00:00:00
1752,252,Loft,Entire home,Paris,France,7,3,2.5,607.5,2023-01-01 00:00:00,2024-05-30 00:00:00
1753,307,House,Entire home,Seoul,South Korea,7,3,2.5,446.25,2023-01-26 00:00:00,2023-09-26 00:00:00
1754,141,House,Entire home,Santiago,Chile,9,4,3.5,259.6,2023-01-16 00:00:00,2024-06-08 00:00:00
1755,114,Boutique Hotel,Entire home,Dublin,Ireland,9,4,3.5,789.25,2023-01-14 00:00:00,2024-06-22 00:00:00
